gene_id	rna_Ctrl_t0_r1	rna_Ctrl_t0_r2	rna_Ctrl_t0_r3	rna_Ctrl_t6_r1	rna_Ctrl_t6_r2	rna_Ctrl_t6_r3	rna_Ctrl_t24_r1	rna_Ctrl_t24_r2	rna_Ctrl_t24_r3	rna_Ctrl_t48_r1	rna_Ctrl_t48_r2	rna_Ctrl_t48_r3	rna_Trt_t0_r1	rna_Trt_t0_r2	rna_Trt_t0_r3	rna_Trt_t6_r1	rna_Trt_t6_r2	rna_Trt_t6_r3	rna_Trt_t24_r1	rna_Trt_t24_r2	rna_Trt_t24_r3	rna_Trt_t48_r1	rna_Trt_t48_r2	rna_Trt_t48_r3
ENSG00003425	5562	5912	4278	8818	7551	8497	7733	4397	5470	6720	7000	8386	7777	5359	6884	3842	2445	4551	1487	1896	1902	1454	1397	1359
ENSG00003426	101	169	270	223	180	229	293	179	162	207	209	273	249	122	201	188	142	324	226	212	252	165	208	166
ENSG00003427	18237	26467	31768	36077	29289	26367	41979	18856	24403	26224	35983	36454	31913	15529	37042	44341	27906	41470	32299	22328	36330	30611	17164	22684
ENSG00003428	19494	27429	27077	54894	41918	34493	31288	26356	21989	28101	41908	37292	31934	21543	31232	5442	5000	8286	8503	7298	7606	16702	18675	14403
ENSG00003429	85	211	212	295	167	190	185	84	144	165	261	212	217	112	175	370	306	386	408	318	447	211	310	205
ENSG00003430	36584	71739	83172	108221	97088	101336	93257	58721	60581	102072	114156	95242	88232	69465	81013	80042	47477	77887	17694	19115	25449	17213	16588	17252
ENSG00003431	140	186	166	233	229	270	182	163	131	307	290	213	216	186	290	300	259	218	119	178	219	192	197	178
ENSG00003432	92	103	115	183	112	109	104	110	127	129	175	199	181	68	119	201	125	249	105	120	165	124	133	94
ENSG00003433	326	509	475	715	575	561	594	468	464	709	730	742	562	365	645	708	600	866	644	340	494	468	705	490
ENSG00003434	586	913	648	1163	1047	737	1008	673	636	992	1419	958	972	669	864	3486	2559	4014	4585	3525	5617	5045	4368	4441
ENSG00003435	2996	4893	5399	6066	5591	5547	6445	3269	3364	4821	6813	6155	5115	2282	5160	6070	6444	6621	5317	4051	5438	4530	3580	4248
ENSG00003436	11	28	4	5	31	11	19	17	12	24	38	21	17	13	25	23	15	9	32	13	33	21	25	22
ENSG00003437	74	204	160	284	186	225	177	126	168	335	246	234	197	147	152	494	582	822	480	363	343	287	295	231
ENSG00003438	954	1271	1021	753	779	808	823	327	433	1227	1021	1231	1602	879	1277	712	492	999	517	475	527	636	768	649
ENSG00003439	336	559	769	712	807	733	820	454	517	623	1030	796	560	409	667	1609	1836	2455	1492	1563	2326	1875	1984	1120
ENSG00003440	4777	8934	7973	15749	12539	8589	10838	6640	9016	9350	14002	8287	9310	6959	9301	13955	12218	14601	10961	7743	11151	8877	9065	7821
ENSG00003441	1328	1477	1718	1989	1779	1416	1168	1127	1014	1669	2385	2419	2093	828	2319	1870	1448	2483	1370	1200	1977	2019	1259	1298
ENSG00003442	276	446	408	659	535	494	548	395	380	587	679	528	559	319	561	158	106	200	102	65	134	151	147	147
ENSG00003443	3145	5062	4085	2537	2295	2310	1622	1223	746	2134	2407	2586	6103	3704	5685	2019	2126	3553	1473	989	1849	1377	1862	1620
ENSG00003444	674	945	833	1270	1098	906	740	572	762	963	1401	1141	1020	421	971	91	106	198	146	116	214	375	459	248
ENSG00003445	401	613	617	946	566	737	588	387	473	837	953	1090	800	409	625	3448	2064	3902	1321	895	1348	689	860	635
ENSG00003446	73	150	210	184	263	143	256	143	94	138	292	328	213	132	241	154	157	312	237	118	213	203	190	123
ENSG00003447	1722	2285	2756	5260	2578	2420	3645	2871	2536	3922	3696	3870	2676	1706	3844	8944	7281	10719	5564	4769	5186	3218	3706	2767
ENSG00003448	1115	1770	1103	2611	1907	1871	1917	1263	1425	2257	2175	2662	2453	944	2625	4459	4569	5918	8228	7424	7568	6317	5685	6040
ENSG00003449	233	215	288	291	279	218	207	332	282	212	347	351	330	141	316	381	223	399	272	151	280	328	225	218
ENSG00003450	405	623	410	481	647	537	730	317	348	692	699	758	689	345	725	2373	2322	2683	4211	4559	4348	3249	4273	3212
ENSG00003451	91	165	131	145	157	106	150	58	85	212	160	202	155	75	164	180	207	210	142	101	115	106	119	106
ENSG00003452	1526	2849	2527	3760	2734	2981	2201	2086	1872	3648	3955	3048	2374	2187	4005	2772	2631	2935	2576	1746	2909	2381	3587	1898
ENSG00003453	120	187	235	246	219	184	237	97	161	158	273	186	238	138	174	328	180	250	179	117	235	196	138	157
ENSG00003454	179	364	198	286	453	258	334	247	202	314	321	240	307	176	214	299	328	413	256	169	236	296	256	269
ENSG00003455	7116	11199	9130	13595	10226	10033	10748	9663	9438	9239	12496	10220	11735	6115	11457	22627	18488	30430	30001	25070	37192	41144	38760	22006
ENSG00003456	2344	5168	4541	6140	5127	5516	3820	3249	3817	5781	4546	4080	4910	2182	4979	5321	4237	5840	4143	4457	4601	4027	3919	3360
ENSG00003457	229	461	350	547	423	458	338	301	263	471	416	524	414	227	337	346	396	683	305	234	306	364	290	223
ENSG00003458	401	336	378	636	437	338	517	283	304	430	408	375	545	337	672	503	408	497	350	411	367	430	405	364
ENSG00003459	4084	5509	5106	6784	5053	4577	7162	3609	3605	5678	6488	6090	5678	3544	6148	11055	8713	11248	9890	11468	9869	9641	9433	9296
ENSG00003460	2641	3870	4392	6004	4891	3517	6202	3883	2822	4878	4703	4097	4913	2274	4893	4334	4421	7093	3532	3462	3752	4431	3375	2915
ENSG00003461	47	83	98	154	93	94	100	48	79	118	97	130	123	56	73	146	104	127	126	104	102	90	94	86
ENSG00003462	1967	2767	2528	2845	3611	3467	3434	2464	1806	3211	2682	2545	3435	2069	2519	8491	5289	9410	8311	4950	8387	4367	3819	3664
ENSG00003463	282	543	382	531	429	318	515	275	319	316	376	430	618	183	509	392	416	587	428	343	439	337	303	252
ENSG00003464	739	1348	869	1657	1095	1469	1294	840	797	1241	1278	1316	1503	643	1356	639	649	615	323	239	233	299	246	174
ENSG00003465	1071	1920	1057	2064	1465	1436	1389	1295	704	1600	2110	1231	1439	646	1482	1319	2033	2004	1493	1098	1256	1393	1405	1537
ENSG00003466	1079	1905	1783	1904	1882	2217	2130	1540	1224	1437	2150	2356	1749	1184	2521	874	764	987	271	246	280	234	239	224
ENSG00003467	4727	5434	5584	9530	5375	4636	7594	3813	5751	6918	7836	6753	8820	3252	5443	6811	5746	9060	6391	5037	5384	4305	5293	4150
ENSG00003468	180	243	254	455	311	225	341	148	207	295	310	319	335	194	248	312	215	349	240	316	317	313	156	292
ENSG00003469	48	55	74	121	82	80	75	31	71	86	122	112	111	49	69	180	191	372	428	233	280	403	406	365
ENSG00003470	5539	9709	7529	10173	9285	10450	9168	6807	5107	8738	8724	10418	11626	5318	7270	44645	51821	51649	35717	25971	25122	11123	13698	10978
ENSG00003471	2427	3766	2554	5321	3142	2940	2819	2333	2722	3271	4569	2771	3351	1462	2703	16220	18264	19360	19217	14644	18788	14204	15061	13117
ENSG00003472	366	988	691	1300	1040	938	1142	772	522	1050	1113	929	860	516	904	1173	825	1127	958	580	914	952	866	513
ENSG00003473	74	125	121	262	235	233	201	160	149	133	235	268	221	83	189	175	177	194	159	108	171	120	115	92
ENSG00003474	86018	146403	137938	160079	127973	112450	144375	117403	121511	169517	194904	191267	159046	82055	135237	145689	115839	250020	148202	118008	132241	134751	142555	100840
ENSG00003475	107	148	182	180	125	145	161	134	122	130	144	258	237	105	154	149	271	230	142	156	109	131	104	111
ENSG00003476	837	1301	1103	1472	1460	1623	1544	838	820	1055	1444	1258	1683	912	1374	1799	1072	1710	1747	975	1825	1225	932	850
ENSG00003477	721	926	1007	1383	1370	1301	1081	797	613	1214	1548	1506	1209	563	1578	5529	4968	6080	7100	5931	8053	7257	5257	4413
ENSG00003478	692	1022	973	1319	1199	1174	1003	1041	671	892	1184	1319	1102	586	1337	312	237	273	402	217	295	516	400	442
ENSG00003479	41	60	63	94	126	94	101	93	117	98	108	125	126	30	70	307	228	407	367	326	437	361	507	460
ENSG00003480	3189	5926	5047	7656	6874	5751	7700	4992	4320	5882	8783	6901	7840	3278	6065	1782	1862	2347	2730	2501	2634	3488	3293	2990
ENSG00003481	2124	3575	3320	4266	4451	3337	5342	2691	2938	3484	3580	3906	3426	1945	3644	14347	12579	19633	7546	8091	11667	5005	5436	4205
ENSG00003482	332	378	316	452	420	329	524	273	296	408	445	599	409	223	311	187	167	287	112	65	118	68	84	38
ENSG00003483	487	838	764	1553	887	920	920	796	708	911	1000	1048	896	608	1180	357	321	355	141	127	166	227	234	145
ENSG00003484	720	1058	1020	1584	1709	1293	1297	1138	889	1447	1900	1618	1023	709	1599	1491	1023	1737	1329	974	1143	1453	1092	1171
ENSG00003485	1179	1779	1580	2811	3009	2776	2143	1221	1720	1978	2315	2402	2043	968	2313	2326	2089	3772	2009	1557	2273	1777	2164	1551
ENSG00003486	36084	66961	43313	70883	72882	70150	80258	46111	36268	56471	71154	75931	63239	27046	50152	63565	48832	94661	45101	41443	67105	45756	54917	52506
ENSG00003487	18	37	27	31	24	28	40	38	14	32	37	58	49	32	56	80	71	108	46	84	172	87	120	66
ENSG00003488	3333	5309	4077	7874	6322	5443	7135	3504	4256	5918	8294	6688	6729	3124	6168	6385	7239	10526	5134	5061	5611	5585	4086	4615
ENSG00003489	1481	1223	1542	1561	1107	1338	1194	753	885	1153	1530	1413	1974	1034	2078	411	347	670	458	294	493	628	584	492
ENSG00003490	2052	3456	2289	4736	3752	3037	3549	2104	3057	2892	4510	3729	3495	2655	4274	4303	3740	4451	2835	3291	2785	2855	3199	3429
ENSG00003491	2633	4049	3539	6516	4883	4230	3817	3640	3399	4182	6362	3887	5545	2116	4480	5891	4413	4601	3921	2141	3719	4015	3911	2913
ENSG00003492	790	774	1211	1106	1287	800	535	344	374	962	1221	904	1258	1003	1388	493	493	663	130	162	221	277	317	275
ENSG00003493	47	55	39	41	70	57	45	52	51	59	55	59	39	26	49	63	63	78	74	55	77	69	51	45
ENSG00003494	782	1257	1216	1679	1890	1554	2068	1081	765	1299	1880	1709	1691	664	1499	1537	1078	2512	1422	833	1262	1225	1273	746
ENSG00003495	7488	7888	10260	10982	10012	9353	9042	6521	7226	13519	17293	12745	12586	8079	10013	82870	56519	61380	34027	27762	33218	21557	17511	16474
ENSG00003496	4702	8676	9093	12414	11077	8899	8130	4907	6049	8458	12556	9122	11140	4254	7930	10226	9794	12759	6691	5459	8680	7197	7110	8025
ENSG00003497	616	848	563	807	900	752	930	764	462	1063	699	1092	1107	617	689	893	731	1084	939	546	833	844	616	593
ENSG00003498	1794	2791	2931	3476	3321	4157	3916	2574	2122	3490	3555	3648	3346	1344	3611	2256	1253	1988	589	439	741	332	367	447
ENSG00003499	320	586	440	824	733	620	735	460	404	564	581	605	580	311	450	1621	1486	1956	2161	1962	2463	2870	2356	2147
ENSG00003500	307	777	607	771	646	652	830	381	385	525	744	512	707	378	670	353	230	413	128	94	114	117	109	109
ENSG00003501	3626	7015	4852	7878	7461	6425	8406	3501	4071	8063	9406	10078	7263	4181	6201	23961	22949	38982	47959	34309	47045	43702	44716	44002
ENSG00003502	666	1327	865	1642	1266	1364	1335	830	835	1453	1204	1440	1565	609	793	1693	1417	1697	1063	947	953	955	942	1033
ENSG00003503	1492	2306	1895	2541	2621	2326	2885	1709	1602	2694	2809	2157	2965	1336	2147	2451	2355	3454	2051	2175	2510	2075	1916	1957
ENSG00003504	162	208	194	350	404	332	229	184	141	264	327	312	345	123	301	781	471	768	382	333	460	205	204	218
ENSG00003505	728	1139	1024	1891	1877	1515	1001	906	1340	1688	1548	1843	1135	1074	1137	1459	1138	2243	1301	1086	1439	1128	1154	1208
ENSG00003506	247	379	493	654	509	364	536	371	308	475	553	462	643	239	504	494	529	511	550	347	500	504	417	385
ENSG00003507	491	628	600	799	707	658	747	600	491	826	667	721	601	411	720	1003	700	743	699	564	481	487	472	562
ENSG00003508	8910	10546	9768	18750	12165	11506	16526	13186	12410	14021	19345	15509	18639	7610	15323	13739	10291	14777	15565	11932	13254	13813	11578	11668
ENSG00003509	702	836	1117	1679	1514	1117	1466	1034	930	1447	1412	1740	1755	809	1537	1222	1490	1901	1345	1227	1276	1441	1345	1173
ENSG00003510	340	495	327	522	630	458	450	354	387	389	585	460	552	184	618	540	452	731	519	369	471	358	458	348
ENSG00003511	247	302	344	719	381	392	442	336	313	427	579	426	479	160	294	484	344	581	405	320	537	239	282	285
ENSG00003512	807	1112	1173	1472	1209	1294	1301	762	762	1329	1522	1861	1350	650	1401	4072	3073	4191	2472	2053	2421	1161	2067	1264
ENSG00003513	89	119	161	218	103	141	190	133	137	138	266	140	177	77	144	163	170	266	145	128	163	130	151	101
ENSG00003514	1044	1854	1364	3072	2198	1843	2680	1296	1324	1931	2537	2639	2582	912	2252	1169	840	1335	634	382	680	440	336	355
ENSG00003515	269	391	326	575	361	423	403	281	327	328	433	586	537	198	354	2330	3196	2320	2257	1465	1603	1118	760	951
ENSG00003516	402	818	594	1180	838	699	901	690	521	975	1028	1020	890	475	1075	777	626	1197	660	630	585	650	574	652
ENSG00003517	7266	10934	12071	16278	14996	16665	10728	10750	10003	9334	14202	12638	17176	7269	14742	3666	3313	5128	5101	4504	5365	7863	7184	7596
ENSG00003518	2387	2861	4019	5654	4330	3769	4463	3561	3471	5498	5585	5037	5953	2800	4608	5233	2916	6245	4857	2907	4172	3773	4540	2844
ENSG00003519	165	210	183	319	185	193	186	231	208	222	226	245	222	162	170	283	231	354	163	134	189	216	214	145
ENSG00003520	881	1067	1057	1938	1547	1324	1651	1042	1083	1468	1520	1304	1579	784	1524	1696	1280	1897	1318	1190	1479	991	1247	1135
ENSG00003521	32925	49950	37797	90196	92449	61394	59625	59685	46336	75385	71250	81992	82445	31780	53595	73863	67473	97003	49010	55093	75007	56852	58763	47728
ENSG00003522	41	71	85	85	62	49	94	40	46	76	71	62	64	47	106	692	532	836	380	222	285	97	75	82
ENSG00003523	647	1136	925	1330	1231	1229	1481	612	693	1121	1200	1257	767	603	1335	1153	1189	1814	1300	1033	966	1202	852	840
ENSG00003524	153	204	138	250	255	213	319	101	126	268	190	200	313	91	182	235	220	338	220	189	268	169	182	108
ENSG00003525	20746	44834	35815	46285	41138	38999	44834	29479	27452	40077	55575	39997	44271	24962	32922	46790	45180	60241	41828	29845	46497	26859	32253	24213
ENSG00003526	146	283	297	342	379	353	317	262	224	268	513	237	236	175	320	1360	1080	1522	1337	1463	1751	1224	1568	1076
ENSG00003527	75	137	105	198	156	149	160	79	106	165	201	200	93	59	108	158	124	223	138	130	113	138	148	106
ENSG00003528	2493	5453	4756	7580	6497	4872	5676	3594	3327	6002	6817	6611	5899	3242	4707	5684	4043	8062	4595	4606	6513	6822	3913	4638
ENSG00003529	574	761	823	1446	926	914	1046	668	914	1108	1392	1408	1199	510	953	1103	914	1418	1457	721	1411	1503	779	749
ENSG00003530	156	188	170	265	280	186	180	110	174	167	202	183	184	113	224	189	123	256	181	131	210	112	148	130
ENSG00003531	419	796	604	914	801	816	922	443	615	856	1128	962	921	356	651	956	986	1012	440	691	814	626	807	591
ENSG00003532	224	454	350	336	356	268	156	176	130	414	365	241	503	328	331	91	51	94	55	35	60	128	121	93
ENSG00003533	646	1174	1003	1904	1257	1098	1103	840	956	866	1589	1157	1419	749	1291	387	267	348	216	177	244	241	208	269
ENSG00003534	381	633	679	899	650	612	827	580	481	716	767	846	805	360	891	711	513	1024	851	573	954	703	667	533
ENSG00003535	185	483	360	864	719	605	696	476	553	570	689	674	518	231	335	505	716	783	813	500	649	622	597	439
ENSG00003536	200	264	265	422	345	437	407	159	164	320	424	394	381	232	300	403	475	523	389	221	434	285	366	246
ENSG00003537	1293	1344	1436	2027	2514	2314	2581	1373	1301	2199	2235	2447	2645	1271	2251	311	220	633	367	258	431	443	509	499
ENSG00003538	1340	1575	1585	2183	2231	1758	1950	1009	1226	1996	2239	1837	2079	1061	1742	1596	1754	2795	1494	1814	1914	1827	1251	1219
ENSG00003539	1769	2544	2336	3381	2981	2761	2703	1813	2059	2775	3170	2728	2659	1732	2720	2897	2240	2959	2291	2499	2092	3464	2078	1818
ENSG00003540	2795	4303	4100	6622	4265	5107	5516	2915	3821	7053	5972	6541	5842	3051	5872	6365	5119	6499	4600	3828	5647	3820	4638	3628
ENSG00003541	900	1664	1482	2051	1754	1396	1392	981	831	1658	1624	1416	1448	922	1238	4835	3502	5701	5750	4528	6062	4930	4558	4860
ENSG00003542	39097	53750	43566	88875	83504	61228	63215	42105	46125	68191	60068	62468	93923	43452	56283	65953	61977	64401	60681	48780	59767	47313	56984	42913
ENSG00003543	2480	3098	2959	5183	3746	4180	3163	2476	3107	3697	4325	4067	3979	1949	3871	1247	1319	1390	1301	1106	1341	1617	1769	1082
ENSG00003544	39	56	48	60	45	64	66	66	50	68	76	85	91	61	46	67	60	86	37	38	37	59	50	57
ENSG00003545	319	614	546	559	585	512	494	436	398	440	550	663	589	310	597	541	670	809	582	391	528	490	419	336
ENSG00003546	1189	2120	1880	2790	2548	1968	2331	1586	1255	1908	1928	1459	2285	976	2083	778	594	1191	693	715	620	1143	921	728
ENSG00003547	9704	12802	11245	21985	18012	13605	16189	8973	12322	18930	19034	19547	21119	9839	21549	17096	11150	20714	14044	12119	18025	12909	14937	13806
ENSG00003548	1410	2446	2039	3253	2268	2149	2336	1829	1856	2656	3166	2676	2748	1346	1955	3155	2043	3845	2186	1888	2533	1681	2092	1776
ENSG00003549	432	694	675	985	864	920	567	592	562	749	952	603	906	395	712	826	768	730	700	653	678	588	454	555
ENSG00003550	1960	3884	4054	5269	3982	3723	3911	2710	3042	4752	5234	3612	3525	2177	4885	15697	11799	20725	24005	9396	17569	10353	9174	6717
ENSG00003551	1318	1764	2082	3372	2910	2414	3197	1625	1884	2432	3820	3177	3398	1794	1871	2359	2594	3513	1952	1998	2394	2267	2029	1714
ENSG00003552	705	919	951	715	561	565	367	202	210	671	647	673	1388	436	1534	1598	1981	2384	1807	1841	2342	1295	927	1380
ENSG00003553	471	584	572	729	519	536	444	393	407	733	629	480	1028	324	769	488	540	849	502	391	433	554	610	437
ENSG00003554	251	308	406	660	564	401	407	244	345	398	616	456	375	253	540	922	1638	1788	1634	1332	1604	1107	907	704
ENSG00003555	21400	29414	23861	46429	40885	43159	36223	31420	37510	29703	60363	42438	45167	23741	36073	177854	155071	163322	211363	136725	237419	142477	194121	179229
ENSG00003556	727	781	951	1405	977	1038	971	565	809	1177	1186	729	1234	475	952	1079	718	1305	796	997	874	975	727	700
ENSG00003557	197	433	502	637	493	247	472	293	236	385	604	496	470	195	334	2546	1706	2252	1276	978	871	477	700	522
ENSG00003558	1495	1753	1392	2507	3061	1872	1947	1964	1783	2181	2357	2377	2339	1911	1802	2527	2120	3541	2430	1515	2186	1915	1583	1565
ENSG00003559	211	264	314	485	309	308	554	274	173	286	389	406	322	213	443	1712	1742	2666	1531	1714	2009	1524	1479	1662
ENSG00003560	354	534	469	933	710	783	905	654	563	647	947	797	1003	401	650	1512	1474	2721	1966	2270	3157	2508	1835	2247
ENSG00003561	2533	3488	4315	4697	3893	2984	2881	1810	2175	3301	3218	3605	4349	2122	5697	9766	10623	12450	10917	9069	10619	9334	9149	9955
ENSG00003562	1284	2246	2372	4340	3822	2826	2886	1708	1396	2814	2734	2882	3277	1505	2793	6328	5248	5889	10815	6132	8487	9373	7494	4248
ENSG00003563	1209	1267	1536	1568	1894	1692	1539	1336	1314	1707	2641	1987	1760	1252	1535	6315	4385	7678	7357	6808	7128	7015	7259	5400
ENSG00003564	628	790	996	1195	982	964	1103	860	700	906	939	1194	858	473	804	1170	836	1761	868	711	926	687	761	659
ENSG00003565	599	808	563	1073	912	927	998	722	762	938	954	1270	1096	478	857	1045	727	1537	929	582	1015	724	678	724
ENSG00003566	286	456	346	574	488	564	541	346	518	755	723	639	522	383	772	540	467	792	605	282	546	531	474	456
ENSG00003567	7617	10443	8574	15612	11546	10637	11134	8490	8701	14809	13171	15274	12923	5278	12213	17342	18084	24996	17559	17660	16644	17598	13016	14024
ENSG00003568	1316	1907	1564	2826	3042	1655	2915	1271	1383	1920	2577	2182	2935	1171	2039	2409	2261	3408	2072	1535	1941	2351	1664	1855
ENSG00003569	3716	5489	5028	4287	4270	5027	4090	2936	3049	3748	4721	5129	5235	3054	5456	4503	5729	7598	3992	3354	2935	4698	4828	3065
ENSG00003570	35	53	53	48	21	39	23	15	9	22	43	39	70	28	62	143	108	215	130	139	181	135	120	93
ENSG00003571	806	1341	1450	1813	1747	1356	1569	1003	1108	1726	1435	1276	1669	878	1940	3339	4244	6501	4010	4386	5708	5148	3638	4703
ENSG00003572	1145	1018	1323	1825	1426	870	1626	1607	931	1609	2025	1632	1454	742	1358	1693	1712	2059	1331	1167	1535	1406	1213	1381
ENSG00003573	992	1182	1374	2708	1374	1396	1653	972	1028	1377	1643	1570	1322	664	1654	1192	1157	1533	1210	1068	1084	1042	1181	727
ENSG00003574	186	168	121	255	169	289	207	161	197	200	258	269	221	127	198	238	237	403	145	204	216	217	179	197
ENSG00003575	483	714	661	760	730	448	613	561	433	724	938	899	705	484	569	691	492	667	515	479	1127	633	690	552
ENSG00003576	162	250	221	334	232	214	225	269	148	322	415	227	457	160	356	353	292	516	211	239	207	273	254	200
ENSG00003577	2642	3518	3638	33097	28060	17223	24654	17646	9087	6902	10358	8192	4318	2094	3991	6929	4812	9579	5013	2904	4849	4540	3584	3398
ENSG00003578	470	873	717	970	798	806	815	464	469	1049	1086	1307	952	518	1048	908	1139	1189	952	650	1063	557	531	542
ENSG00003579	21	49	38	66	24	42	49	30	17	42	39	32	45	11	33	238	247	234	334	155	333	324	288	215
ENSG00003580	7449	16664	13927	24523	23806	18438	18621	12822	13123	17168	23313	22430	27260	11050	20484	80740	72897	108838	97041	75172	90700	74601	71130	70941
ENSG00003581	1674	3241	1922	4060	3147	2880	2770	1747	2219	3547	3783	3875	3640	1494	3667	773	742	1541	1218	892	1233	1233	1285	1444
ENSG00003582	856	1025	1308	2320	1296	1200	1713	676	882	1017	1920	1705	1326	672	1719	5052	3701	7499	3309	2617	2528	1785	2012	1768
ENSG00003583	79	217	143	240	141	119	224	98	111	151	204	156	197	80	167	219	167	169	235	111	193	161	141	126
ENSG00003584	588	1021	960	929	895	1057	961	579	571	1557	1148	1091	898	694	1005	4834	6125	10232	10027	6180	9192	3018	3504	2107
ENSG00003585	1307	1785	1820	1797	1733	1893	2021	1685	1198	1864	2461	2103	1498	986	1987	1901	1749	1884	2009	1148	1694	2021	1505	1254
ENSG00003586	2676	4305	4102	4761	5454	4892	6544	3366	3721	4368	6093	5639	5442	2223	4020	5238	4596	6505	4402	3818	4765	4066	3705	2656
ENSG00003587	1356	2088	1770	2780	2241	2293	3067	1916	2034	2550	2670	2416	2085	1522	2217	2636	1950	2951	2508	1923	2061	2191	2149	1485
ENSG00003588	2685	5330	5507	7561	5569	5795	6725	3284	3250	4533	4873	4740	6114	3102	5855	11917	10328	12198	14958	11472	15791	14109	11424	14610
ENSG00003589	29	64	27	32	75	47	35	22	39	43	37	81	43	18	58	20	38	42	39	30	52	29	37	34
ENSG00003590	97	175	141	230	207	203	175	128	126	230	270	237	161	109	175	617	456	688	240	179	279	207	182	199
ENSG00003591	1468	1978	1624	2835	3067	2703	2699	2053	2350	2667	2785	2450	3192	1340	2964	3813	2784	4444	2325	1936	2923	2132	2309	1751
ENSG00003592	1026	1957	1819	2234	1827	2012	1543	899	1191	1816	1610	1888	1592	1066	2494	1890	1849	2648	1426	1099	1733	1423	1111	1033
ENSG00003593	255	375	378	494	470	426	408	246	229	437	514	467	499	265	504	2235	2342	3018	2937	1912	3040	3037	2740	2780
ENSG00003594	4529	5964	6627	9246	8601	8191	7584	6224	5701	8837	9436	9418	8902	4713	6471	7696	5858	13039	9129	6203	6647	5462	7812	5943
