gene_id	archetype	rna_responds	prot_responds	regulated	amplitude_a	t_half_M0_h	t_half_M1_h	identifiable	lrt	lrt_p	lrt_fdr	gof_M0_p	rna_any_fdr	prot_any_fdr	lfc_rna_t0	lfc_rna_t6	lfc_rna_t24	lfc_rna_t48	lfc_prot_t0	lfc_prot_t6	lfc_prot_t24	lfc_prot_t48	pred_prot_t0	pred_prot_t6	pred_prot_t24	pred_prot_t48
ENSG00003418	unchanged	FALSE	FALSE	FALSE	9.916	18.68	288	TRUE	0.074	0.786240178382492	0.897623350025581	0.264887228600825	0.432227645714155	0.68179176505901	0	0.131	0.159	0.489	0	-0.445	0.059	0.292	0	0.014	0.08	0.246
ENSG00003421	unchanged	FALSE	FALSE	FALSE	-0.959	288	0.5	FALSE	4.732	0.0296046312746846	0.117616475664028	0.0124763519656387	0.214698730034141	0.600017535250827	0	-0.344	-0.458	-0.405	0	0.806	0.392	0.054	0	-0.002	-0.017	-0.037
ENSG00003422	kinetics_limited	TRUE	FALSE	FALSE	2.613	93.37	288	FALSE	0.09	0.763608654271014	0.886045429218613	0.710038206203122	2.87681053944863e-22	0.333440005914573	0	0.984	1.084	1.561	0	0.085	-0.006	0.542	0	0.027	0.199	0.457
ENSG00003425	kinetics_limited	TRUE	FALSE	FALSE	-2.078	288	288	FALSE	2.026	0.154648000734696	0.371105950807622	0.263381252252965	1.62040869940984e-51	0.894116536712956	0	-1.574	-2.14	-2.222	0	0.054	-0.091	0.331	0	-0.008	-0.053	-0.117
ENSG00003427	protein_only	FALSE	TRUE	FALSE	-188.883	0.5	288	TRUE	17.835	2.40954785771598e-05	0.000252165876498471	4.69770110250534e-05	0.811414794247699	1.32119170604542e-05	0	0.214	-0.031	-0.091	0	-0.041	-1.037	-0.64	0	0.188	-0.021	-0.089
ENSG00003428	concordant	TRUE	TRUE	FALSE	0.538	21.94	5.59	TRUE	6.391	0.0114681618780888	0.0576083998342663	0.00519337507278904	7.69285152183988e-70	0.0151216396747966	0	-2.999	-2.03	-0.777	0	0.135	-1.313	-0.421	0	-0.155	-0.766	-1.017
ENSG00003429	concordant	TRUE	TRUE	FALSE	0.893	7.11	5.16	TRUE	0.24	0.624536503345353	0.806653890041763	0.635483932774951	1.58080270587063e-07	0.000319097525065566	0	0.72	1.455	0.674	0	0.425	0.952	0.874	0	0.196	1.071	0.952
ENSG00003430	concordant	TRUE	TRUE	FALSE	11.335	21.94	288	TRUE	0.514	0.473563310804852	0.717379931904734	0.202624308851008	3.63105079894605e-56	6.70371758086428e-07	0	-0.995	-2.234	-2.487	0	0.062	-0.161	-1.442	0	-0.073	-0.559	-1.25
ENSG00003433	unchanged	FALSE	FALSE	FALSE	1.141	0.5	0.5	TRUE	0.044	0.834162290772057	0.92229095538774	0.020885002934171	0.725748714691947	0.259666044624552	0	-0.004	-0.397	-0.145	0	-0.658	-0.58	0.202	0	-0.004	-0.381	-0.153
ENSG00003439	kinetics_limited	TRUE	FALSE	FALSE	0.348	93.37	7.11	FALSE	0.972	0.324093590594286	0.586169585562792	0.326656211859359	1.00090136046509e-26	0.103325598173275	0	1.38	1.512	1.515	0	-0.05	0.699	0.367	0	0.042	0.313	0.59
ENSG00003443	unchanged	FALSE	FALSE	FALSE	1.546	2.71	5.59	TRUE	0.345	0.556706265051662	0.775214486179874	0.404673298104198	0.762608035417974	0.853882981397668	0	-0.255	-0.126	-0.379	0	-0.237	-0.511	-0.29	0	-0.122	-0.152	-0.338
ENSG00003446	unchanged	FALSE	FALSE	FALSE	21.228	6.06	288	TRUE	1.108	0.292604337917296	0.554660046844484	0.504484172471805	0.866705300875606	0.727031393085347	0	-0.403	-0.314	-0.464	0	0.008	-0.179	-0.815	0	-0.105	-0.312	-0.412
ENSG00003448	anticorrelated	TRUE	TRUE	TRUE	-1.003	288	0.5	FALSE	89.907	2.49652873512171e-21	9.17626537519125e-20	5.27869992527382e-29	1.50492976018918e-46	6.9170192538148e-09	0	0.734	1.762	1.353	0	-2.238	-1.329	-1.117	0	0.006	0.091	0.227
ENSG00003449	protein_only	FALSE	TRUE	FALSE	-460.435	288	288	FALSE	9.002	0.00269663961048374	0.0170034974602468	8.77970719157332e-06	0.532389622433163	0.000460612473332721	0	0.278	-0.324	0.228	0	-0.955	-1.378	-1.026	0	0.002	0.001	-0.001
ENSG00003451	unchanged	FALSE	FALSE	FALSE	-2.316	288	8.35	FALSE	4.995	0.0254248520940162	0.104686481163067	0.0201844018484992	0.413556587550794	0.297779760021124	0	0.569	0.279	-0.259	0	0.246	-0.996	0.264	0	0.005	0.025	0.025
ENSG00003454	unchanged	FALSE	FALSE	FALSE	56.045	7.71	288	TRUE	1.018	0.313111828782223	0.572645055794672	0.2197828415395	0.298058310098014	0.704763719047519	0	0.185	-0.237	0.507	0	-0.061	0.57	0.529	0	0.043	-0.052	0.238
ENSG00003456	unchanged	FALSE	FALSE	FALSE	4.686	1.81	10.64	TRUE	4.231	0.0396946920884505	0.146480545441814	0.105121730258682	0.610351351405113	0.592389205218528	0	-0.11	0.208	0.184	0	0.058	0.285	0.774	0	-0.066	0.163	0.187
ENSG00003457	unchanged	FALSE	FALSE	FALSE	1.946	0.5	1.03	TRUE	0.204	0.651405867775444	0.829112029339184	0.0133301079753902	0.230537470558935	0.533836823938388	0	0.053	-0.077	-0.096	0	-0.38	-0.654	-0.011	0	0.046	-0.072	-0.095
ENSG00003460	unchanged	FALSE	FALSE	FALSE	1.575	0.95	3.18	TRUE	0.171	0.678992915108325	0.846858849876642	0.753225567949133	0.290061483074177	0.915425761487129	0	0.044	-0.375	0.042	0	-0.142	-0.436	-0.042	0	0.034	-0.343	0.019
ENSG00003467	unchanged	FALSE	FALSE	FALSE	-47.875	288	288	FALSE	1.352	0.244857007492278	0.499999336437484	0.199243835091434	0.41092334231118	0.67761990037161	0	0.156	-0.114	-0.188	0	-0.221	-0.411	0.16	0	0.001	0.002	-0.006
ENSG00003472	unchanged	FALSE	FALSE	FALSE	-0.891	288	2.13	FALSE	1.617	0.203465766650598	0.447624686631315	0.439315922312756	0.719012533180914	0.824159597501518	0	-0.272	-0.248	-0.146	0	0.137	0.201	0.176	0	-0.002	-0.012	-0.022
ENSG00003475	unchanged	FALSE	FALSE	FALSE	-3.2	288	6.56	FALSE	3.375	0.0661982497370474	0.208704523752574	1.27592362994497e-07	0.658259552694124	0.255629150683628	0	0.35	-0.279	-0.192	0	1.409	1.077	1.33	0	0.003	0.005	-0.008
ENSG00003482	concordant	TRUE	TRUE	FALSE	0.541	15.9	0.5	TRUE	3.957	0.0466687452009097	0.165481880041814	0.10472643750716	5.92264844236542e-32	0.000507253219093486	0	-0.758	-1.796	-2.301	0	-0.432	-1.119	-1.084	0	-0.079	-0.62	-1.39
ENSG00003485	unchanged	FALSE	FALSE	FALSE	-1.687	288	2.5	FALSE	1.156	0.282315065940421	0.54405217950411	0.560324735273655	0.779884531769601	0.96980326934978	0	-0.268	-0.027	0.053	0	0.23	0.125	-0.057	0	-0.002	-0.008	-0.006
ENSG00003488	unchanged	FALSE	FALSE	FALSE	-1.46	288	0.5	FALSE	3.558	0.059271617190759	0.192091026035427	0.157883478255139	0.743962136781371	0.921073353984277	0	0.007	-0.222	-0.323	0	0.094	0.349	0.444	0	0	-0.004	-0.018
ENSG00003489	kinetics_limited	TRUE	FALSE	FALSE	-0.097	288	0.5	FALSE	0.706	0.400792814390851	0.664592862290005	0.353648416566736	2.0687568485367e-27	0.908800244137554	0	-1.724	-1.485	-0.966	0	0.401	-0.012	-0.056	0	-0.009	-0.05	-0.096
ENSG00003491	unchanged	FALSE	FALSE	FALSE	-14.625	288	288	FALSE	2.984	0.0840672936774717	0.245535004617663	0.042800511476881	0.184411475375383	0.537905925142182	0	-0.213	-0.446	-0.047	0	0.141	-0.21	0.594	0	-0.001	-0.014	-0.026
ENSG00003495	anticorrelated	TRUE	TRUE	TRUE	-1.276	288	14.67	FALSE	138.075	7.01851518436992e-32	7.55493027346105e-30	4.65758758620583e-36	2.57442997177197e-57	2.46797677330633e-10	0	2.468	1.731	0.612	0	-1.614	-1.316	-2.125	0	0.034	0.219	0.296
ENSG00003497	unchanged	FALSE	FALSE	FALSE	-3.797	288	288	FALSE	0.102	0.74950484455018	0.881735988085185	0.736953412203265	0.959421012022657	0.97439884358171	0	-0.085	-0.18	-0.175	0	0.013	-0.139	0.121	0	-0.001	-0.006	-0.015
ENSG00003499	kinetic_lag	TRUE	TRUE	FALSE	4.073	41.76	288	TRUE	1.413	0.234476994796035	0.488736972555497	5.52556801853507e-09	5.52048858983989e-49	3.95543696612314e-09	0	1.246	2.013	2.594	0	-1.481	0.72	1.606	0	0.08	0.681	1.449
ENSG00003501	kinetics_limited	TRUE	FALSE	FALSE	0.502	288	288	FALSE	1.312	0.252108130626469	0.507245597936032	0.336099937180252	1.60211036106233e-85	0.734812598100295	0	1.751	2.82	2.577	0	-0.226	0.048	0.324	0	0.02	0.242	0.566
ENSG00003503	unchanged	FALSE	FALSE	FALSE	-5.645	288	0.5	FALSE	1.04	0.307824013203272	0.569191150794272	0.582064031433275	0.99219687011998	0.958534173205106	0	0.002	-0.053	0.022	0	0.03	0.271	-0.155	0	0	-0.001	-0.002
ENSG00003504	anticorrelated	TRUE	FALSE	TRUE	-2.728	288	14.67	FALSE	8.664	0.00324491978703016	0.0199595678328753	0.0123427787057688	4.47235366007729e-05	0.11071460208734	0	0.514	0.649	-0.384	0	-0.343	-1.034	-0.511	0	0.004	0.034	0.041
ENSG00003507	unchanged	FALSE	FALSE	FALSE	-170.563	3.18	288	TRUE	3.761	0.0524654740118638	0.177276837075961	0.000104158228706275	0.512345051712091	0.496225702179552	0	0.19	-0.139	-0.01	0	-0.626	-0.812	-0.67	0	0.086	-0.057	-0.034
ENSG00003510	unchanged	FALSE	FALSE	FALSE	-2.753	288	0.5	FALSE	1.036	0.308776815298318	0.569555276198978	0.191462890964424	0.992964703007026	0.799934021123133	0	-0.014	-0.004	0.102	0	0.184	-0.367	-0.272	0	0	0	0.002
ENSG00003511	unchanged	FALSE	FALSE	FALSE	-33.917	288	79.49	FALSE	1.299	0.254308191150456	0.508954108982388	0.122887203430587	0.28349409621867	0.166204168788917	0	-0.016	0.146	-0.288	0	-0.556	-0.352	0.192	0	0	0.003	-0.001
ENSG00003512	kinetics_limited	TRUE	FALSE	FALSE	0.279	288	0.5	FALSE	3.268	0.0706354118643086	0.218578163612963	0.100640761641799	4.59181077528676e-18	0.72022389618056	0	1.432	1.169	0.323	0	0.559	0.162	-0.08	0	0.015	0.1	0.147
ENSG00003516	unchanged	FALSE	FALSE	FALSE	0.257	101.19	0.5	FALSE	0.607	0.435991773286893	0.690167649520324	0.210988139414421	0.074731279968792	0.836521263067406	0	-0.473	-0.634	-0.587	0	-0.422	0.068	-0.173	0	-0.009	-0.062	-0.133
ENSG00003517	buffered	TRUE	FALSE	TRUE	0.591	2.71	1.67	TRUE	9.735	0.00180816419842987	0.0124995570964854	0.00285429214254622	4.24438898295897e-39	0.0564674846833711	0	-2.315	-1.477	-0.464	0	-0.742	-1.061	-0.003	0	-0.902	-1.632	-0.62
ENSG00003518	unchanged	FALSE	FALSE	FALSE	0.882	12.49	9.05	TRUE	0.014	0.907165796022384	0.956013185038974	0.983332615071698	0.237383639152959	0.883122569240683	0	-0.471	-0.551	-0.544	0	-0.114	-0.335	-0.466	0	-0.065	-0.334	-0.487
ENSG00003521	unchanged	FALSE	FALSE	FALSE	1.772	0.5	1.21	TRUE	2.591	0.107443565394072	0.29195834093325	0.259939923376214	0.475582354567592	0.568948326044424	0	-0.413	-0.382	-0.375	0	-0.515	-0.622	-0.731	0	-0.363	-0.383	-0.376
ENSG00003525	unchanged	FALSE	FALSE	FALSE	-3.059	288	12.49	FALSE	2.101	0.147234630452768	0.361372293309969	0.207071657698268	0.394177870110376	0.697140796052395	0	0.229	0.099	-0.227	0	-0.366	-0.281	0.052	0	0.002	0.009	0.005
ENSG00003528	unchanged	FALSE	FALSE	FALSE	78.855	21.94	288	TRUE	3.133	0.0767388997480444	0.232219923534745	0.111554232385683	0.732639758294156	0.657471601489833	0	-0.271	0.095	-0.025	0	0.113	-0.427	-0.358	0	-0.023	-0.042	-0.004
ENSG00003529	unchanged	FALSE	FALSE	FALSE	2.233	0.5	4.05	TRUE	0.055	0.814350809335798	0.911480348358587	0.941062924983338	0.924376789405706	0.977982819175911	0	-0.159	0.086	-0.167	0	-0.19	0.013	-0.208	0	-0.14	0.076	-0.159
ENSG00003531	unchanged	FALSE	FALSE	FALSE	-1.846	288	0.5	FALSE	2.392	0.121968174478824	0.31473636804724	0.0177039072346421	0.646486976441101	0.511126655209148	0	0.196	-0.14	-0.072	0	-0.734	-0.144	-0.188	0	0.001	0.003	-0.003
ENSG00003533	kinetic_lag	TRUE	FALSE	FALSE	6.734	38.53	288	TRUE	0.104	0.746498629269607	0.880260903215414	0.505003039880485	1.55938803184069e-53	0.138059924808624	0	-2.342	-2.548	-2.074	0	0.236	-0.331	-0.917	0	-0.078	-0.442	-0.863
ENSG00003535	unchanged	FALSE	FALSE	FALSE	-1.702	245.19	3.45	FALSE	1.094	0.295572504661413	0.558180156046051	0.291694326421661	0.724639311047087	0.92973067466749	0	-0.216	0.012	0.196	0	-0.087	-0.108	-0.455	0	-0.002	-0.006	0.001
ENSG00003540	unchanged	FALSE	FALSE	FALSE	-1.372	288	17.24	FALSE	2.642	0.104073823147464	0.28464473953399	0.254997990439202	0.388882473512335	0.880997979567782	0	-0.17	-0.219	-0.554	0	-0.049	0.186	0.385	0	-0.001	-0.009	-0.028
ENSG00003543	kinetic_lag	TRUE	TRUE	FALSE	9.175	27.93	288	TRUE	1.024	0.311685678770347	0.570766064620648	0.112429049800256	3.01214345185638e-38	0.00593900975191255	0	-1.849	-1.442	-1.091	0	0.167	-0.064	-1.132	0	-0.092	-0.48	-0.775
ENSG00003551	unchanged	FALSE	FALSE	FALSE	-2.683	288	288	FALSE	0.518	0.471559783632526	0.717379931904734	0.204032002514905	0.16717068919343	0.762715283512907	0	-0.446	-0.522	-0.535	0	-0.116	-0.298	0.288	0	-0.003	-0.02	-0.045
ENSG00003554	concordant	TRUE	TRUE	FALSE	1.177	9.05	13.54	TRUE	0.887	0.346416513991359	0.61201604523444	0.628244459277711	3.72669812232898e-31	1.87877832986131e-10	0	1.163	1.907	1.162	0	0.191	1.422	1.642	0	0.281	1.392	1.433
ENSG00003555	kinetics_limited	TRUE	FALSE	FALSE	0.57	288	288	FALSE	0.293	0.588322631492255	0.781836160192971	0.834333489202929	3.45990764220702e-72	0.502978705008995	0	1.48	1.902	2.059	0	-0.051	0.038	0.215	0	0.015	0.145	0.339
ENSG00003558	protein_only	FALSE	TRUE	FALSE	3.236	0.5	0.5	TRUE	15.725	7.32524949121252e-05	0.000710537139247744	1.7613666559203e-05	0.775909121305246	0.035144966888481	0	-0.23	-0.375	-0.321	0	-1.13	-1.4	-0.512	0	-0.202	-0.37	-0.323
ENSG00003559	kinetics_limited	TRUE	TRUE	FALSE	0.575	109.67	41.76	FALSE	0.282	0.595507241812722	0.787218783694537	0.01335192471193	2.77817067402547e-62	0.00169279932743018	0	2.217	2.165	2.364	0	-0.569	0.917	0.757	0	0.073	0.515	0.931
ENSG00003562	concordant	TRUE	TRUE	FALSE	0.669	17.24	2.71	TRUE	2.586	0.107815319937147	0.29195834093325	0.274397337725434	3.07754415218949e-36	0.013163652024559	0	0.358	1.692	1.424	0	0.118	0.953	0.984	0	0.043	0.718	1.278
ENSG00003563	kinetic_lag	TRUE	TRUE	FALSE	0.755	27.93	12.49	TRUE	0.433	0.510373799510207	0.742406675542357	0.784511457016585	3.46003468980911e-56	5.75464194107305e-05	0	1.644	2.095	1.984	0	0.305	1.106	1.456	0	0.168	1.04	1.571
ENSG00003566	unchanged	FALSE	FALSE	FALSE	-0.589	288	0.5	FALSE	6.335	0.0118388568991965	0.0585671523783881	0.0147352728924214	0.320803227331478	0.666910733398305	0	-0.451	-0.667	-0.606	0	0.407	0.121	0.533	0	-0.003	-0.023	-0.051
ENSG00003574	unchanged	FALSE	FALSE	FALSE	3.497	0.5	4.05	TRUE	0.837	0.360169295735188	0.623131678612793	0.48233483604448	0.898494725158818	0.447782189965374	0	0.104	-0.306	0.006	0	0.462	-0.546	-0.243	0	0.092	-0.29	-0.003
ENSG00003578	kinetics_limited	TRUE	FALSE	FALSE	-56.321	288	288	FALSE	4.287	0.0383942564427724	0.143218179354599	0.0130548951651808	0.00149391460694481	0.50287004227261	0	0.064	0.274	-0.832	0	-0.052	-0.757	-0.18	0	0	0.008	-0.005
ENSG00003580	concordant	TRUE	TRUE	FALSE	1.349	2.94	6.56	TRUE	5.806	0.0159703303213101	0.074281752451279	0.0511220192956725	2.83570526900354e-72	5.73719779472734e-11	0	1.362	1.874	1.691	0	0.664	2.05	2.381	0	0.713	1.754	1.723
ENSG00003582	kinetics_limited	TRUE	FALSE	FALSE	0.254	208.75	5.16	FALSE	1.452	0.228258668673892	0.480735255332979	0.142205576856716	3.50463489725945e-25	0.384659343990984	0	1.619	1.228	0.667	0	-0.007	0.603	-0.08	0	0.024	0.155	0.235
ENSG00003585	unchanged	FALSE	FALSE	FALSE	-7.568	288	5.16	FALSE	34.029	5.42987483456891e-09	8.52467266367496e-08	1.89067984563046e-08	0.293627399379534	0.163862665367843	0	0.216	0.074	0.242	0	-0.723	-1.119	-1.251	0	0.002	0.008	0.017
ENSG00003591	unchanged	FALSE	FALSE	FALSE	13.105	23.78	288	TRUE	0.925	0.336182078795836	0.600268237849911	0.0222987491011192	0.323133127941636	0.160817437912629	0	-0.138	-0.563	-0.334	0	0.401	0.345	-0.684	0	-0.011	-0.145	-0.283
ENSG00003593	kinetics_limited	TRUE	TRUE	FALSE	0.324	128.82	6.06	FALSE	2.429	0.119128179297428	0.310298083853369	0.294510398350513	1.90221552843421e-81	0.00154449657079391	0	2.156	2.789	2.807	0	0.251	0.817	0.884	0	0.059	0.55	1.09
ENSG00003599	unchanged	FALSE	FALSE	FALSE	-6.179	288	9.05	FALSE	8.474	0.00360214667463658	0.0217137401547093	0.0140227702670874	0.94623722685796	0.717995886981583	0	0.118	0.072	0.121	0	-0.116	-0.506	-0.584	0	0.001	0.005	0.01
ENSG00003600	unchanged	FALSE	FALSE	FALSE	1.984	0.5	0.5	TRUE	0.63	0.427405734500427	0.68275266219634	0.635535207319194	0.916494552708502	0.925215972399307	0	-0.065	-0.229	0.036	0	-0.231	-0.424	-0.038	0	-0.057	-0.223	0.028
ENSG00003602	concordant	TRUE	TRUE	FALSE	1.074	4.39	5.59	TRUE	0.322	0.570645712834852	0.779024494540791	0.719022364923389	8.39291830623741e-39	4.39376165009826e-11	0	1.612	1.738	1.941	0	0.68	1.612	2.099	0	0.69	1.659	1.888
ENSG00003611	concordant	TRUE	TRUE	FALSE	1.034	0.5	0.5	TRUE	0.113	0.736958691689612	0.87794209357806	0.0636161978608984	8.53546657266649e-42	2.24507910234323e-08	0	0.931	1.911	2.049	0	1.182	2.296	1.651	0	0.823	1.873	2.045
ENSG00003612	unchanged	FALSE	FALSE	FALSE	6.005	6.56	67.68	TRUE	0.288	0.591194138409686	0.783579214233418	0.250292549627819	0.305966526065454	0.3771132548914	0	-0.17	0.227	0.328	0	0.385	0.145	0.432	0	-0.043	0.072	0.28
ENSG00003613	kinetics_limited	TRUE	TRUE	FALSE	1.953	67.68	208.75	FALSE	0.377	0.539047091484872	0.76204874940685	0.796365597028541	9.86063874844174e-113	8.54584499892705e-07	0	2.786	3.185	3.205	0	0.191	1.014	2.004	0	0.169	1.188	1.918
ENSG00003614	anticorrelated	TRUE	TRUE	TRUE	-1.167	288	0.5	FALSE	62.274	2.98882334443264e-15	7.76578755182757e-14	1.20208294119176e-15	4.13598437181083e-19	7.85823931151476e-08	0	1.024	1.218	1.035	0	-1.388	-0.857	-1.573	0	0.009	0.079	0.163
ENSG00003616	unchanged	FALSE	FALSE	FALSE	-33.364	288	288	FALSE	9.31	0.00227952401518541	0.0148077610351381	0.00158274052906587	0.0578465606087224	0.465836414581955	0	0.096	-0.497	-0.315	0	0.559	0.17	0.92	0	0.001	-0.007	-0.027
ENSG00003617	unchanged	FALSE	FALSE	FALSE	-18.488	288	288	FALSE	0.725	0.394440265246493	0.656819314614878	0.526407414758956	0.0379736959282073	0.655403879551583	0	-0.096	-0.414	0.463	0	0.194	0.122	0.222	0	-0.001	-0.011	-0.007
ENSG00003622	kinetics_limited	TRUE	TRUE	FALSE	0.621	118.86	49.05	FALSE	0.37	0.542861980073984	0.764572900907938	0.671777097681638	3.73169738482561e-101	2.24826166154519e-05	0	2.601	3.524	3.259	0	-0.025	0.993	1.42	0	0.088	0.855	1.557
ENSG00003624	kinetics_limited	TRUE	FALSE	FALSE	0.279	139.61	6.06	FALSE	1.232	0.267101293796912	0.522755389288242	0.463700852894069	6.8413367464765e-47	0.172129208821097	0	1.852	1.945	2.127	0	0.127	0.615	0.493	0	0.043	0.335	0.661
ENSG00003626	kinetics_limited	TRUE	FALSE	FALSE	0.168	288	2.71	FALSE	0.809	0.368370735292406	0.630533181899768	0.461687818362703	8.66443819829309e-33	0.848824726902188	0	1.404	1.173	0.974	0	0.124	0.35	-0.004	0	0.014	0.099	0.175
ENSG00003629	kinetics_limited	TRUE	FALSE	FALSE	0.361	128.82	1.67	FALSE	5.566	0.018312544702725	0.0809296330410749	0.0410739876694691	1.19031130702135e-38	0.443704724134966	0	2.398	1.366	0.884	0	0.618	0.672	0.109	0	0.071	0.377	0.492
ENSG00003635	unchanged	FALSE	FALSE	FALSE	-23.412	4.39	288	TRUE	0.269	0.604273466366213	0.793288373839804	0.464980893880313	0.915707697841185	0.443567974368981	0	-0.183	-0.023	0.046	0	0.069	-0.066	0.327	0	-0.063	-0.069	0.027
ENSG00003637	unchanged	FALSE	FALSE	FALSE	27.821	14.67	288	TRUE	0.18	0.671635735286163	0.845947425496493	0.0318114371675819	0.662454843381818	0.686353671474507	0	0.093	-0.182	0.025	0	-0.583	-0.198	-0.188	0	0.012	-0.03	-0.049
ENSG00003640	unchanged	FALSE	FALSE	FALSE	1.753	0.5	0.5	TRUE	0.759	0.383752125017996	0.643286376420601	0.38713619915501	0.795570502750912	0.650513236984646	0	0.147	0.32	0.268	0	0.428	0.723	0.175	0	0.129	0.313	0.27
ENSG00003643	unchanged	FALSE	FALSE	FALSE	-60.726	288	288	FALSE	2.124	0.145038862856431	0.357146350203662	0.274010475240616	0.198720926892699	0.501053866242998	0	0.22	-0.245	0.376	0	-0.075	-0.249	-0.32	0	0.002	0.001	0.006
ENSG00003645	kinetics_limited	TRUE	FALSE	FALSE	0.233	177.72	0.5	FALSE	1.43	0.231828120998828	0.485509230939081	0.278231714171132	1.30344119038554e-79	0.216603541252309	0	1.914	2.794	2.764	0	0.491	0.411	0.816	0	0.036	0.388	0.852
ENSG00003648	buffered	TRUE	TRUE	TRUE	0.272	288	1.54	FALSE	10.87	0.000977334969167127	0.00738121462535186	2.13687754774241e-07	2.97686875024473e-66	0.000247872821304789	0	2.613	2.397	1.118	0	0.29	1.357	-0.686	0	0.037	0.291	0.433
ENSG00003650	unchanged	FALSE	FALSE	FALSE	7.572	32.81	288	TRUE	0.587	0.443512554467719	0.698026256078485	0.221559417355291	0.167663290826206	0.201020240696326	0	0.614	0.543	0.554	0	-0.021	-0.228	0.772	0	0.043	0.234	0.367
ENSG00003657	unchanged	FALSE	FALSE	FALSE	438.445	0.5	288	TRUE	10.195	0.00140838026651884	0.0100114578379429	1.69353266947465e-05	0.901826096291757	0.0550857311317629	0	-0.091	0.032	0.037	0	-0.822	-0.694	-0.593	0	-0.08	0.027	0.037
ENSG00003658	unchanged	FALSE	FALSE	FALSE	-1.251	288	0.5	FALSE	7.427	0.00642662631329823	0.0354759188796353	0.00215475210740627	0.371837203634233	0.704763719047519	0	-0.02	-0.314	-0.624	0	0.666	0.647	0.618	0	0	-0.007	-0.029
ENSG00003662	kinetics_limited	TRUE	FALSE	FALSE	0.28	109.67	6.06	FALSE	1.052	0.304943551259198	0.565948191807404	0.178970584484342	1.48767004827604e-40	0.0582712500083657	0	0.912	1.46	1.767	0	-0.185	0.595	0.319	0	0.021	0.205	0.509
ENSG00003665	unchanged	FALSE	FALSE	FALSE	-4.389	288	288	FALSE	0.329	0.565976833810918	0.775431547355725	0.0393163119866003	0.126931381477748	0.283976393659665	0	-0.024	-0.285	-0.607	0	-0.57	-0.298	0.2	0	0	-0.006	-0.028
ENSG00003668	concordant	TRUE	TRUE	FALSE	1.104	3.74	5.16	TRUE	1.342	0.246708992547125	0.501741500362372	0.452908737371791	1.4209500098932e-55	7.7078330863485e-13	0	2.185	2.354	2.722	0	0.966	2.554	2.807	0	1.082	2.281	2.642
ENSG00003671	anticorrelated	TRUE	FALSE	TRUE	-0.346	288	35.55	FALSE	19.82	8.50742616936754e-06	9.3581687863043e-05	4.95651026029272e-05	5.83290034525228e-59	0.151316921646246	0	2.436	2.314	1.304	0	-0.098	-0.421	-0.515	0	0.033	0.263	0.414
ENSG00003673	unchanged	FALSE	FALSE	FALSE	-23.439	288	288	FALSE	1.988	0.158563797456848	0.376901644743644	0.234200705550586	0.950488616104237	0.722247344949538	0	-0.178	-0.151	-0.106	0	0.228	0.015	0.409	0	-0.001	-0.008	-0.014
ENSG00003676	kinetic_lag	TRUE	TRUE	FALSE	0.652	41.76	14.67	TRUE	0.505	0.477210940207263	0.721804914597643	0.731504733771042	8.27775105932936e-59	0.0206351363124739	0	1.482	2.158	1.987	0	0.086	0.945	1.203	0	0.1	0.788	1.343
ENSG00003677	unchanged	FALSE	FALSE	FALSE	-21.722	288	288	FALSE	0.628	0.42791681644605	0.68275266219634	0.490466918965954	0.0474670822119137	0.730897295266178	0	0.013	-0.324	0.309	0	-0.189	0.071	0.184	0	0	-0.006	-0.005
ENSG00003686	unchanged	FALSE	FALSE	FALSE	-0.79	288	0.5	FALSE	5.455	0.0195129237743862	0.0842578112550145	0.0516675257807149	0.702146215884246	0.187094935366601	0	-0.359	-0.53	-0.494	0	0.231	0.551	0.257	0	-0.002	-0.019	-0.042
ENSG00003687	unchanged	FALSE	FALSE	FALSE	1.926	0.5	0.5	TRUE	0.5	0.479607965182448	0.722769203529949	0.285707500905882	0.89978556664928	0.501763869679957	0	-0.131	-0.222	0.04	0	-0.319	-0.304	0.498	0	-0.115	-0.218	0.032
ENSG00003689	unchanged	FALSE	FALSE	FALSE	-0.596	288	8.35	FALSE	0.244	0.621060901948647	0.804762492894764	0.604073801640578	0.00403361991091341	0.989179916115979	0	0.086	0.008	-0.4	0	0.222	0.035	0.156	0	0.001	0.003	-0.008
ENSG00003692	unchanged	FALSE	FALSE	FALSE	-0.82	288	0.5	FALSE	0.773	0.379427527495212	0.639340936618772	0.0405777528256957	0.607669730035404	0.440956152609896	0	-0.357	-0.298	-0.634	0	0.646	-1.384	1.102	0	-0.002	-0.015	-0.037
ENSG00003693	unchanged	FALSE	FALSE	FALSE	1.729	2.13	4.05	TRUE	1.238	0.265784955495226	0.521533760327222	0.245729360193178	0.813657906907969	0.44387305264346	0	-0.182	-0.254	-0.354	0	0.019	-0.639	-0.426	0	-0.101	-0.241	-0.341
ENSG00003695	unchanged	FALSE	FALSE	FALSE	-8.542	288	2.5	FALSE	21.338	3.85056283903114e-06	4.49829317706971e-05	2.00889461455263e-05	0.883704670650618	0.0750280143098185	0	0.106	0.017	0.133	0	-0.391	-0.207	-1.051	0	0.001	0.003	0.008
